RAJ2000,DEJ2000,Vmag,
142.645875,10.60011111,8.2,
142.6468042,15.26003889,8.379,
142.6475833,35.33031389,9.8,
142.6494583,10.60163889,7.6,
142.6498958,-30.382025,8.87,
142.6506167,52.78985278,9.22,
142.653675,47.87015,8.313,
142.6587833,77.07823333,8.491,
142.6596708,44.76969167,7.36,
142.6632208,46.068025,9,
142.6649875,-66.188575,8.4,
142.6651917,-55.495,9.4,
142.667825,-28.766675,6.7,
142.67,-25.6165,7.8,
142.6724875,-4.06543889,7.1,
142.6725583,-36.64351667,9,
142.6738042,13.49581944,7.5,
142.675075,-40.46673611,3.6,
142.6800625,33.65567222,5.849,
142.6815375,65.53909444,10.59,
142.6827042,0.30975,9.6,
142.6857333,0.32270278,11.711,
142.6905625,-51.63106389,9.733,
142.6915,-31.89036111,5.77,
142.6942542,-38.41508889,8.67,
142.6944667,48.27353056,10.737,
142.6974833,32.7003,10.2,
142.7063083,-71.58044722,8.8,
142.7087333,18.25254722,10.07,
142.7123458,34.21092778,7.5,
142.7157417,36.19793333,8.5,
142.7177292,-21.71816944,7.98,
142.7209667,-71.76923333,8.2,
142.725925,-68.18307778,8.7,
142.7280542,-39.25758889,8.48,
142.7299542,-5.66138056,6.8,
142.7302333,-74.77003889,8.205,
142.7311667,26.96547222,11.06,
142.7323333,59.89375556,9.13,
142.736,44.68416667,7.5,
142.735875,-55.63591667,8.4,
142.7370833,44.67752778,9.15,
142.7375417,-15.73894444,8.3,
142.7470042,-47.38398889,8.503,
142.7485458,-67.35383889,8.7,
142.7498458,-74.15336667,8.204,
142.7549458,13.48576944,8.85,
142.7552042,10.15535556,7.998,
142.755725,-73.08835556,9.233,
142.755625,-66.03414444,8.4,
142.7570417,63.60434167,9.9,
142.7595,-25.11541667,8.676,
142.7647,-45.46259722,8.795,
142.7706792,11.85853611,8.58,
142.772325,-32.01761944,8.75,
142.7757917,25.04701111,8.5,
142.7758,3.07978889,7.27,
142.7766333,-24.84028056,8.1,
142.779625,67.03333889,8.2,
142.7835708,73.95849167,8,
142.7862083,29.28859722,8.97,
142.7886125,12.15608333,11.3,
142.7916667,67.54113889,7.2,
142.7918875,-35.92599167,7.8,
142.7946667,67.53586111,9.6,
142.8047042,-55.56688889,8.2,
142.8053208,58.75656944,7.42,
142.8055042,-57.03440278,3.144,
142.8081833,25.99506389,9.7,
142.8182,-26.79579444,9.622,
142.822125,27.387025,6.58,
142.826875,-28.14438889,7.7,
142.83075,-13.48802778,10.057,
142.828725,31.74185278,9.1,
142.8288333,-3.32161944,7.4,
142.8292667,-47.9526,6.525,
142.8301333,-25.93418056,11.688,
142.830675,-56.42787778,8.6,
142.8337,-24.34384167,7.3,
142.8340583,12.85876389,6.9,
142.8390875,-33.44325,11.21,
142.8424458,-53.79665556,8,
142.8453375,-61.35861111,9.2,
142.8472958,-8.14455556,8.5,
142.8487125,2.27864722,8.03,
142.8494708,-74.15564444,8.62,
142.8543625,-73.74718056,7.334,
142.8578625,-1.60581111,9,
142.8612458,-18.41700278,8.059,
142.867125,-40.27579167,8.1,
142.8678708,-41.90450278,8.156,
142.8687375,-12.06242778,7.1,
142.8713875,55.27345833,8.1,
142.8721375,-23.50601111,7.7,
142.8745125,-9.98700556,8.359,
142.8746,24.414,8.7,
142.8782625,-36.75029167,7.1,
142.8786625,-81.67462778,8.6,
142.8807917,1.46444444,6.9,
142.88215,63.06186111,3.7,
142.8841167,-31.87178333,5.916,
142.8850375,35.10323333,5.39,
142.8877083,-35.71488889,5.868,
142.8877333,-66.71903056,6.262,
142.8905167,-33.53776944,8.6,
142.89565,20.27051944,7.1,
142.8965583,-51.25204722,8.03,
142.9011375,-73.08096944,5.461,
142.9077375,-82.41237778,8.6,
142.9107292,49.89413333,10.3,
142.9125917,-10.55226389,6.131,
142.9125208,15.77007778,7.67,
142.9209833,-49.65501111,9.63,
142.925375,-47.26726944,8.838,
142.9256875,66.85551389,8.153,
142.92655,36.42911389,6.898,
142.930125,22.96800556,4.315,
142.9333042,20.00534722,7.429,
142.935225,-42.48924444,8.6,
142.9383083,33.09641944,9,
142.9379958,47.52191667,10.3,
142.9396875,-70.46955278,7.025,
142.94505,-3.38438056,7.5,
142.948525,34.40626389,9.5,
142.9482542,-7.49610278,7.799,
142.9536958,-44.02216389,8.923,
142.9598042,-72.468425,7.725,
142.9640375,7.29491944,9.1,
142.9656292,-5.08004167,8.2,
142.9710083,72.11156111,7.5,
142.9731042,9.18853056,8.888,
142.9739042,-56.98897778,7.12,
142.9772417,35.78696111,9.9,
142.9804833,-23.33195556,8.338,
142.9825,-10.370775,6.129,
142.9848333,36.31983889,10.194,
142.9867333,41.90131667,11.01,
142.9864083,11.29979444,4.971,
142.9874083,-14.76244722,8.5,
142.9874292,-16.80690556,8.93,
142.9899167,9.71575,5.068,
142.9932292,-45.79533333,8.956,
142.9954875,-1.18498333,4.561,
142.9969292,-28.226825,8.431,
143.0019583,-67.32936111,8.7,
143.0031583,-38.93794167,7.567,
143.0034792,-4.41244444,8.5,
143.0062917,20.04688889,8.3,
143.0069583,-48.19488889,7.64,
143.008375,20.04255556,9.6,
143.0098083,-63.98359444,9.1,
143.0104083,-78.54139444,10,
143.0128875,-61.23496944,7.14,
143.0167333,26.82789444,7.91,
143.01725,-67.31519444,9.6,
143.0176833,-53.54208611,7.685,
143.0184167,-57.68528056,8.8,
143.1388292,61.96140556,9.4,
143.0206083,23.78413333,9.4,
143.0203917,-33.43353333,8.8,
143.0225125,-49.40212222,7.72,
143.0341917,62.70389722,9.3,
143.0384917,45.07679167,8.7,
143.0400667,-12.28726111,8.805,
143.0405667,-25.58995,9.9,
143.045,42.33251667,8.6,
143.0494667,-3.51510833,7.7,
143.0502083,40.01945556,8.1,
143.0512,-8.75833056,9.22,
143.0529625,3.295775,9.3,
143.0549417,-56.005125,8.176,
143.0551417,21.85632222,7.47,
143.0601,43.73855278,7.67,
143.0603167,-62.78877778,8,
143.0690375,-36.01837222,8.09,
143.0710625,-47.14648333,7.742,
143.0759083,31.87786667,8.1,
143.0766417,-28.6277,6.66,
143.0803833,-40.64945833,5.35,
143.0844792,10.77657222,7.928,
143.0850042,-19.40033333,5.738,
143.1007333,-65.49461111,8.3,
143.1015333,-57.13231944,8.4,
143.1064458,-11.18476111,7.82,
143.1076667,37.26129444,8.477,
143.1130083,-41.18017778,7.8,
143.1160833,-54.25630556,8.1,
143.1194667,44.242725,8.423,
143.1260292,-42.25289444,8.4,
143.126625,-17.43566667,9.413,
143.1273417,-38.316425,8.5,
143.1278375,-26.426675,8.103,
143.133,-60.52359722,7.385,
143.13485,7.06343611,7.37,
143.1350167,-65.37845556,7.6,
143.1386708,20.77072222,8.736,
143.1398417,48.33153056,8.036,
143.1401125,-43.40303056,12.3,
143.1436708,-57.6878,8.5,
143.1463167,-33.99739167,9.336,
143.15855,5.87749444,9.065,
143.1603667,48.166875,7.995,
143.1629,-53.36870278,8.459,
143.1693292,11.37861667,8.5,
143.1696,19.85565,7.946,
143.1718083,-54.83089444,7.065,
143.1725208,1.86406944,6.114,
143.1727958,-27.41483056,7.479,
143.17965,58.90777222,8,
143.1823958,26.98843611,7.01,
143.1848625,2.97005833,8.76,
143.1847667,-37.22634722,8.208,
143.18505,5.12290833,8.95,
143.1946667,-57.09427778,7.112,
143.2001458,-50.00443056,8.326,
143.20515,-72.67618056,7.7,
143.209775,-6.36543333,11.602,
143.21505,-67.64260556,8.322,
143.2160125,-54.59616944,8,
143.2142167,51.67732778,3.185,
143.2193375,9.88724444,9,
143.2279583,-14.00038889,7.117,
143.2303958,-27.67608056,8.012,
143.2318417,38.88057222,10,
143.2318042,-22.52199444,7.983,
143.2323917,-13.51682778,5.942,
143.2346667,-42.77911111,10.5,
143.2374583,-12.58769444,8.6,
143.2389125,8.17368889,8.6,
143.2402917,-42.78480556,9,
143.2409458,14.40728056,9,
143.2432583,-2.30881667,8.8,
143.2480375,16.49477778,8.9,
143.2573542,43.31069722,7.8,
143.2577625,30.56923889,7.86,
143.2586,-8.505475,6.118,
143.2639583,-86.00977778,8,
143.2733708,4.17140833,8.569,
143.2738208,-35.30125278,9.1,
143.2806833,49.43873611,6.76,
143.2822083,-39.129,6.423,
143.2829958,-9.31658889,9.22,
143.2880417,-46.76532222,9.288,
143.2915958,-36.40428056,7.54,
143.2930667,48.97006667,9.8,
143.2968,45.51384722,6.476,
143.3019333,-21.11576111,5.001,
143.3050875,-45.20856667,8,
143.3127625,22.17506944,9.1,
143.3130625,83.74189722,7.854,
143.3163708,65.81236944,8.96,
143.31755,9.16844444,8.3,
143.3190708,-4.41206389,8.314,
143.3192792,-52.82976111,7.992,
143.3205417,-38.6375,7.252,
143.3229625,-57.96349167,6.8,
143.3237833,-21.39200556,6.684,
143.3261792,28.36792778,6.52,
143.32425,-86.00997222,7.4,
143.3329417,-7.190175,6.254,
143.3448708,56.13495556,11,
143.3550958,58.63334722,9.5,
143.3573833,17.13073056,9.2,
143.3587625,-22.86383333,5.91,
143.3604375,-39.36551944,8.68,
143.3603542,-11.183475,10.22,
143.3618583,18.28580556,8.4,
143.3627792,-30.66698056,9.4,
143.3684792,-69.69156667,8.7,
143.3697667,46.22883611,8.5,
143.3765125,36.48663333,6.178,
143.3779083,-58.38631111,7.9,
143.3894792,-42.59451944,8.8,
143.4013042,-35.69671389,9.22,
143.4018792,-53.34424167,9.057,
143.4062625,-17.47433611,10.98,
143.4108083,18.73659722,7.966,
143.4223958,12.08711944,9.4,
143.4328333,-60.62778889,7.1,
143.4354917,-63.231475,8.03,
143.4356167,-49.00530833,5.122,
143.4384,32.53414444,9.5,
143.4385542,26.32526111,9.4,
143.4420667,-36.93131667,8.8,
143.44425,-49.72538889,7.56,
143.4439917,62.82791944,7.924,
143.4481,73.02568056,8.254,
143.4538708,52.44386667,7.74,
143.4549542,77.69268056,8.134,
143.45575,24.26290556,9.6,
143.4620333,-36.61596944,9.47,
143.4656375,-38.38811389,8.8,
143.468425,15.49209722,8.9,
143.4709958,-19.89549167,8.78,
143.4726625,-80.941425,5.091,
143.4732583,36.32869722,10.1,
143.4746958,42.50772222,9.7,
143.4792583,-32.95239444,8.1,
143.4814125,-28.77642222,8.7,
143.4843875,-39.59453611,10.248,
143.4899542,-31.94091944,7.554,
143.4915,24.87333333,9.29,
143.4917042,45.28678611,7.8,
143.4934375,-30.84692222,8.6,
143.4964042,23.45388611,6.25,
143.4988958,27.35309167,7.595,
143.5000208,-73.50337778,8.587,
143.5008625,-10.55733333,8.6,
143.5028458,-32.02281667,7.4,
143.5064417,-29.73841111,8.2,
143.5121333,-50.43652222,9.28,
143.513675,-36.14141944,7.9,
143.5173125,-15.68429444,8.7,
143.5260667,33.01627222,8.2,
143.5301708,-21.06830278,8.9,
143.5302833,-37.13085833,9.85,
143.5367417,-51.255325,5.008,
143.5537875,-5.60338611,9,
143.5557417,36.39754444,4.582,
143.5611292,-3.15773611,8.26,
143.56125,34.81110278,7.99,
143.5680083,39.15376111,8.4,
143.5690917,-41.794775,8.4,
143.5711958,-70.93209722,9,
143.5735125,-50.60231389,8.731,
143.574375,-41.05630833,8,
143.5748333,66.79411111,8.389,
143.5762292,46.03891389,8.6,
143.5787125,54.04653333,7.1,
143.5815167,46.90235556,6.53,
143.5816667,66.79541667,8.262,
143.5874208,60.98310278,8.1,
143.5902208,-32.57833611,9.617,
143.5910292,-3.77354444,8.2,
143.5950417,61.52671389,9,
143.5954458,14.59076111,9.09,
143.5978917,-51.61846944,10.17,
143.59875,71.08815278,7.328,
143.6027625,-18.75236389,8.442,
143.6087083,-13.8667,8.686,
143.6112292,-59.229625,4.086,
143.6154375,-24.53670833,7.7,
143.6176958,-37.42220833,8.5,
143.6203083,69.83034444,4.583,
143.6244625,-66.12215556,7.4,
143.6246208,-40.46586667,7.714,
143.6289958,-41.13761389,9.5,
143.63225,48.75470278,7.5,
143.6360417,-5.91501944,5.558,
143.636425,-3.48805556,7.19,
143.6387125,3.55809444,8.5,
143.6456667,-64.03096389,7.41,
143.6477208,17.96833056,8.79,
143.6518625,-0.48730556,8.67,
143.6563667,-16.37581389,7.6,
143.6578167,41.39072778,9.268,
143.6589917,48.303775,10.2,
143.6624875,-50.41524444,8.94,
143.668875,-25.91080556,8.7,
143.6720042,30.561175,8.7,
143.6726917,8.18746944,7.34,
143.6773208,-1.39963056,8.2,
143.6776125,-44.816275,7,
143.6784,-23.02778889,9.54,
143.683125,43.38887222,10.3,
143.6848417,16.44649444,8.8,
143.6888792,-52.02831944,7.338,
143.6893292,-58.58629167,9,
143.6931958,-24.19275,9.082,
143.6984875,47.58508056,10.1,
143.70285,-52.16163056,8.8,
143.7052875,-50.56258056,7.994,
143.706,52.05146389,4.493,
143.7114458,-12.12958611,6.545,
143.7125417,5.24747778,8.6,
143.7131333,51.42025,9.3,
143.7129167,0.65766944,7.944,
143.712775,-7.53254444,8.4,
143.719725,9.67709167,8.569,
143.7228792,72.20585556,5.727,
143.7280417,1.19931111,9.08,
143.7298792,-45.2332,8.32,
143.7353333,33.67881111,9.8,
143.7353667,-64.99947778,8.01,
143.7356083,-28.87749722,8.784,
143.7354833,-75.669625,7.9,
143.7383125,-34.36761389,7.3,
143.7446833,-51.90206389,8.86,
143.7487333,12.65442222,6.817,
143.7513083,-47.02696389,8.54,
143.7529417,-48.88953889,7.592,
143.753625,-51.18211111,9.37,
143.7583,24.90415556,10.2,
143.7604083,-4.88915278,7.3,
143.7641208,80.71111667,10,
143.7659583,39.62146111,4.814,
143.7745458,36.96149722,10,
143.7792708,-5.36898056,7.188,
143.7836792,64.46011667,9.04,
143.7854875,43.67333333,8.91,
143.7868167,26.19255556,7.66,
143.7895,14.07552778,7.889,
143.7931708,-31.42414444,8.6,
143.7976083,65.40912778,7.79,
143.7994167,14.08430556,8.6,
143.79925,-35.82378056,6.48,
143.799375,-10.30944444,11.387,
143.80695,-60.75956111,8.66,
143.8078917,-32.42659444,8.926,
143.8085,60.89175,7.284,
143.8100667,88.51254167,9.6,
143.8171833,-44.61458611,9.52,
143.8180417,39.98908333,8.36,
143.8189583,-3.27141667,8.4,
143.8196,-49.13015833,8.545,
143.8230125,50.00245,10.1,
143.8249417,-10.31405278,9.698,
143.82685,-48.08292222,7.9,
143.8282208,-2.15049444,9.12,
143.8437917,39.96313889,6.76,
143.8486667,39.95711111,8.08,
143.8519875,-64.43874444,9,
143.8528417,-22.68609167,6.9,
143.853125,-59.20550556,8.5,
143.85525,3.90538889,7.806,
143.8575583,-6.47423333,9.2,
143.8587875,-39.8523,8.8,
143.8598958,-59.88311944,8.9,
143.8636042,63.17804444,9.7,
143.8685875,-62.45913056,8.2,
143.8696542,31.08178333,8.027,
143.8755375,-46.11196944,8.16,
143.8761208,-14.69118611,11.3,
143.8782083,-30.76588889,9.2,
143.8826417,-61.75108889,9.2,
143.8831167,-75.64023056,9.6,
143.890875,-19.58341667,6.321,
143.8918458,-14.80237778,10.026,
143.8944458,10.25718889,8.6,
143.9056333,-8.588875,8.201,
143.9092875,-48.51385833,8.72,
143.9108625,-6.79545556,9.18,
143.9124875,-39.90351389,8.58,
143.9163583,-48.92070556,8.5,
143.9167917,-50.22355556,10.1,
143.9171667,-50.22011111,9.591,
143.9145042,35.81021667,5.409,
143.91865,2.63735,8.4,
143.9219792,-44.188125,7.039,
143.9228792,-68.21051111,7.1,
143.9273333,53.29461111,8.79,
143.9324583,-38.21880556,11.5,
143.9374417,-11.946,7.666,
143.93815,34.78076389,7.631,
143.9472833,-54.16870278,7.96,
143.9477208,-21.94749444,8.2,
143.9504125,40.67202778,10.2,
143.9517583,9.86791944,8.5,
143.9539333,0.20035833,7.6,
143.95895,38.26671944,10,
143.96125,48.49154167,6.964,
143.9655917,54.69951944,8.6,
143.970625,14.37972222,6.316,
143.978,-67.28033333,7.59,
143.9794417,76.54734167,9.5,
143.9797542,-1.26500833,8.95,
143.9821417,-29.4105,8.96,
143.9956833,42.18082778,10.4,
143.9958542,-20.55291111,8.928,
144.0069208,-21.66060833,10.912,
144.0088667,20.04550833,6.99,
144.0100958,-15.05896667,8.97,
144.01215,-27.521925,7.5,
144.01425,53.29355556,10.47,
144.0149167,-31.23247222,7.02,
144.0155833,34.822,10.3,
144.0174042,37.55302778,8.24,
144.0183375,4.51439444,7.7,
144.0188833,23.19132222,7.4,
144.0208333,53.29813889,8.716,
144.02185,45.30597778,10,
144.0221917,-64.95015,6.553,
144.02425,-51.74475278,8.05,
144.0255,61.25373056,8.357,
144.0270542,47.52349722,8.505,
144.0280208,74.31880278,6.457,
144.031475,-63.90239444,9.2,
144.0336792,-46.075425,8.5,
144.0367167,-43.91694722,9,
144.0360792,51.12863889,10.2,
144.0370417,42.96682222,8.6,
144.0433792,-25.96201111,7.48,
144.0457,-53.21459722,8.28,
144.0459667,12.68849444,9.2,
144.0477333,-58.02498333,7.7,
144.052225,-36.03425833,8.1,
144.0538167,5.71801667,9.7,
144.061225,-52.54476944,7.3,
144.0646792,34.01713611,8.606,
144.0663333,37.52941667,10.7,
144.0679042,-21.99734722,7.3,
144.0742875,-78.34486944,8.6,
144.0774292,8.79609722,9.23,
144.0819917,-61.13266389,8.12,
144.0825875,17.22996111,8,
144.0830708,-20.88751389,8.331,
144.0845917,19.44166389,9.2,
144.0885875,62.79093333,7.414,
144.0903125,10.56701389,8.5,
144.0912917,11.43245278,8.12,
144.1016167,-33.60142222,8.5,
144.1057917,-48.75133333,6.167,
144.1062583,-17.38518333,8.68,
144.1079125,-36.30198889,7.504,
144.108725,18.92849722,8.6,
144.1128208,13.31535833,10.9,
144.1156083,-2.77793611,6.98,
144.1211792,10.84610556,7.6,
144.1236375,64.37063056,8.33,
144.129725,-11.27423333,7.6,
144.1301167,-24.22995278,8.818,
144.132575,-27.96278333,8.3,
144.1355708,-22.42976111,8.875,
144.1390417,5.05567222,8.5,
144.1403833,7.12259167,8.151,
144.1402542,-24.70289167,6.54,
144.140975,54.12215833,7.987,
144.1531,-42.08486667,9.27,
144.1595208,35.69649722,7.755,
144.16015,-46.33881667,8.396,
144.1634208,39.92147222,10.9,
144.1702542,69.63646667,7.186,
144.1751125,-74.78728056,8.9,
144.1781875,-33.335225,8.3,
144.1785542,31.16175556,5.573,
144.1786708,56.96997222,7.056,
144.1820917,32.12267778,8.92,
144.1888458,-3.90396111,9.31,
144.1932042,-52.9438,6.185,
144.204025,27.75847222,6.978,
144.2062333,57.91136111,9.96,
144.2065208,-49.35519444,4.345,
144.2083458,27.972775,9.5,
144.2145667,-53.03298611,10.45,
144.2160375,26.23253333,10.6,
144.2185833,22.24407778,7.905,
144.2204333,-26.85822222,7.668,
144.2215625,44.06683889,11.19,
144.223225,35.599325,7.44,
144.2286417,-66.40984444,7.9,
144.2302958,-48.77221667,8.7,
144.2396083,82.92551111,7.02,
144.2403375,-79.84001944,8.8,
144.2511958,-25.29687222,5.697,
144.2586292,-71.68918889,9,
144.2607625,16.43789722,5.692,
144.2632708,-31.88964722,8.5,
144.2682375,31.94147222,10.5,
144.2691458,-48.69704167,8.835,
144.2718,81.32642222,4.284,
144.2793167,-21.40031111,8,
144.280475,0.50511111,10.68,
144.2813458,16.22595833,7.839,
144.2864917,21.94028889,8.7,
144.2889708,72.08044722,7.426,
144.2912667,-32.178725,5.624,
144.2919917,-38.69454722,8.57,
144.2973625,22.69417222,9.474,
144.2994625,-43.272225,8.226,
144.2999958,-81.74721389,8.3,
144.3027917,-53.66859167,5.447,
144.3028083,6.83574722,5.014,
144.3042333,-42.02077222,8.98,
144.3052375,68.25604167,10.5,
144.3091458,-30.21095278,7.5,
144.3124167,-29.40484722,9,
144.3206125,-30.97018056,7,
144.3218958,15.25256944,8.04,
144.3228542,0.73839167,9.18,
144.327,-14.85111111,8,
144.3281708,-60.15215,9.2,
144.3349958,37.91224722,8.85,
144.3354292,-54.83145833,9.6,
144.3438208,29.25513056,10.6,
144.3545792,-44.75154722,8.2,
144.3548167,8.85081389,8.4,
144.3550083,1.88090833,8.389,
144.3608625,49.30626667,8.637,
144.36125,30.95750556,7.784,
144.3676667,32.91245833,9.7,
144.3682625,-36.09606389,5.966,
144.3693958,-49.99103889,6.98,
144.3705,-29.80244722,7,
144.3800375,-59.89005,6.909,
144.3824667,28.63587222,11.5,
144.3940292,64.40871389,8.301,
144.4011167,-66.67733889,8.2,
144.4062667,60.21376389,6.414,
144.4071958,50.7099,9.4,
144.41175,15.45845556,8.7,
144.413025,10.75606111,9.093,
144.414875,-13.29728611,8.816,
144.4157542,60.03377222,10,
144.4189333,1.69602778,7,
144.4192667,-68.93339444,9,
144.4211292,44.43951389,8.362,
144.4255417,-15.69997222,7.5,
144.4269667,-61.22134444,8.9,
144.4415542,-3.17075556,6.5,
144.4492125,40.79200556,8.6,
144.4507083,36.594075,9,
144.4515208,48.00285,8.5,
144.4560667,-31.81391667,9.48,
144.4579,24.67014167,6.63,
144.4620958,-55.49730833,9.6,
144.4646583,-9.42453056,6.398,
144.465125,45.90368611,7.9,
144.4694083,-37.83281667,8.8,
144.4772792,-0.31969722,7.9,
144.4782708,-80.35056389,8.071,
144.4785708,-40.50986389,8.7,
144.48215,-36.92610278,7.77,
144.4830958,44.21910833,8.4,
144.4832208,49.00320278,8.9,
144.4845458,24.06740833,8.5,
144.4848583,74.34288333,7.877,
144.48625,73.07994444,6.42,
144.4930792,22.52325,9.93,
144.4943042,16.83407222,7.964,
144.5007458,-59.39935556,7.487,
144.5011417,49.32714444,9.5,
144.5016083,-19.00862778,8,
144.505275,14.34720278,6.647,
144.5061458,-43.19104444,5.496,
144.5095083,76.1628,8.008,
144.5106,-35.07663889,8.63,
144.51265,47.5613,8.377,
144.5136458,-56.86721667,8.2,
144.5136917,-54.21922222,6.86,
144.5182125,-6.80125,10.67,
144.5190458,17.35525,7.7,
144.52225,-56.96116667,8.3,
144.5257917,-56.96430556,10.3,
144.5255292,-56.32170556,7.8,
144.5277167,18.6417,9.26,
144.5281292,56.01863056,10.25,
144.5280625,41.20703333,10.6,
144.5295542,-69.13914167,8.4,
144.53125,3.88315278,11.949,
144.5393208,-47.38836389,8.28,
144.5502875,-5.166575,7.9,
144.5511667,-1.47548056,8.299,
144.5533458,38.45253889,9.06,
144.5546708,35.81451944,9.8,
144.555675,23.54684722,7.88,
144.5559375,-52.69318056,7.925,
144.55745,-47.93325,8.9,
144.5668958,12.73611389,6.74,
144.5706875,1.83511111,7.737,
144.5713417,70.2662,6.985,
144.5716875,-18.98264444,8.1,
144.5763958,-8.07388611,9.05,
144.5847917,55.09753056,12.15,
144.5852167,57.42463056,8.99,
144.5887042,25.36646111,8,
144.5879292,-81.70931111,6.6,
144.5907667,40.23986389,5.254,
144.5914833,-64.40239722,6.703,
144.5926042,-3.85474444,7,
144.5941125,7.70889444,7.6,
144.5962125,45.94321111,9,
144.597425,49.86781944,8.67,
144.5994,-47.52326389,8.626,
144.59975,2.67684722,11.901,
144.6088792,-56.20783056,9.4,
144.6138167,-62.55597778,7.59,
144.6137292,4.64925556,4.676,
144.6151,28.00595556,7.834,
144.6182625,-2.92839444,8.156,
144.61995,38.8065,10.1,
144.6218167,6.44560278,8.26,
144.6234625,65.12221389,9.13,
144.6237292,57.92021667,11.795,
144.6249583,-27.98531944,8.3,
144.6265833,-13.74678611,8.9,
144.6314583,-20.92808611,8.6,
144.6313708,-59.17526111,7.4,
144.6330042,-64.10973333,8.8,
144.6384792,26.54425,9.7,
144.6476875,23.04836389,8.141,
144.6487167,30.76150556,8.46,
144.6490708,9.62589444,8.5,
144.6500458,-41.43518056,10,
144.6678583,-11.797375,7.7,
144.6696875,-39.61414722,6.693,
144.6719833,21.53971111,7.6,
144.674575,75.20546667,6.658,
144.6784417,50.24924444,8.18,
144.6798875,45.30020833,9.3,
144.6828833,-39.38753056,10.514,
144.6821042,-51.554425,9,
144.68845,-66.85905278,7.389,
144.6903292,10.77756389,7.6,
144.6939167,-66.66761111,8.7,
144.69675,-66.66313889,10.33,
144.7011333,-36.52938889,8.08,
144.7036792,30.15293333,7.952,
144.7038167,-45.49711389,8.863,
144.7058125,12.05113889,8.3,
144.7079,-64.48928889,6.9,
144.707825,-54.32520556,8.6,
144.7083167,-49.76153056,10.51,
144.7086667,-32.32925,8.5,
144.7102042,-72.70033611,9.1,
144.7122375,68.01420556,8.57,
144.724325,-51.55066667,9.28,
144.7254167,-68.60605833,8.8,
144.7255833,-64.99063333,8.9,
144.7278792,20.29766944,6.796,
144.7293167,-22.96471111,9,
144.7314583,24.350325,9.217,
144.73415,79.56856667,9.5,
144.7357292,69.28850278,8.132,
144.7394042,-47.32293611,9.21,
144.7424417,-4.01525278,7.7,
144.7423292,-49.061075,7.65,
144.7436583,-18.18373333,8.063,
144.7472167,30.27544722,9.09,
144.748875,12.70526944,8.6,
144.7504167,-17.62416111,6.748,
144.7528542,58.54823611,7.36,
144.7601875,-24.00395,8.7,
144.7621208,49.80388611,10.4,
144.7638333,-50.84453056,8.17,
144.7662667,14.42198056,8.534,
144.7672458,-2.83945,7.2,
144.7721,-58.28070278,7.652,
144.7737708,-45.42634167,9.3,
144.7752167,-23.09510833,7.2,
144.7784,-39.52970556,7.75,
144.7802917,-4.37873889,8.175,
144.7849292,17.46806389,8.6,
144.7871333,52.32608889,8.456,
144.78865,20.45979167,8.899,
144.7910375,-67.57274722,7.9,
144.7922375,-62.55449722,7.62,
144.7947917,43.14417222,6.64,
144.8017417,-54.05334444,8.9,
144.8034292,25.36736944,7.225,
144.80435,21.19742778,7.83,
144.809475,10.88604167,9.06,
144.8093708,-48.10597222,9,
144.8125833,-10.19402778,9.2,
144.8111458,66.84961944,9.6,
144.82175,13.31256944,7.035,
144.8297417,-43.433275,9.27,
144.8374125,57.86284444,8.7,
144.8377167,-61.32796389,4.503,
144.841,-2.67085833,8.3,
144.8465,-57.52031944,8.8,
144.8473958,-52.94340278,7.44,
144.8510417,31.75477778,11,
144.8609292,6.485275,8.944,
144.8615292,-54.75349167,6.828,
144.863025,-54.26528056,7.86,
144.8643625,42.28592222,8.775,
144.8646208,-63.25526667,7.74,
144.86625,67.27220278,5.944,
144.8671083,62.08785,8.8,
144.8667833,35.24309444,7.164,
144.8680792,54.84785556,9.24,
144.8724458,72.74696944,7.071,
144.8764167,-15.96183333,8.356,
144.896275,22.16847222,8.1,
144.9033375,-29.87119167,7.76,
144.9070792,-4.21273056,8.209,
144.9134917,58.86575278,8.3,
144.9150375,3.19526389,7.324,
144.9186417,-48.23715278,7.37,
144.9202417,35.91519722,9.2,
144.920375,-53.25770833,7.55,
144.9246458,4.28461667,7.98,
144.9266542,-37.71733889,9.03,
144.9341167,-44.23108333,8.9,
144.9353292,-64.99551667,9.3,
144.9368625,77.38376944,9.04,
144.9371333,-18.06808889,8.13,
144.9369667,-80.38979444,8.6,
144.9386208,-62.94317222,6.417,
144.94115,-10.71225,8.14,
144.9443917,-57.30351389,8.84,
144.9433625,-41.06756111,10.724,
144.9472625,41.58213611,9.9,
144.9475875,-10.57037778,6.307,
144.9481333,-40.8225,7.7,
144.9507,-19.554225,8.652,
144.9633333,-32.92072222,7.97,
144.9640167,-1.14288056,3.903,
144.9728333,-43.51050278,7.37,
144.9873083,-50.21505,9,
144.9877375,-32.31584722,9.17,
144.9903167,9.51073611,8.849,
144.9907917,35.33598056,6.933,
144.9961167,53.49697778,7.3,
145.0087542,-42.03409722,8.3,
145.0089917,-30.49960278,8,
145.0116625,-12.99738611,7.05,
145.0282875,-33.69383611,9.5,
145.0300542,-9.09534167,7.561,
145.0364417,70.29796389,8.974,
145.0409458,-1.03583889,7.804,
145.042175,-41.19336111,8.7,
145.0432583,8.27796389,7.35,
145.0468167,8.73799167,8.5,
145.0476375,-34.30332222,8.952,
145.0508333,-35.18105556,8.564,
145.0525583,46.47645833,8.5,
